%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardBrainFlowSynthetic
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Other, Other, Other, Other, Other, Other, Other, Other, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, EDA Channel 0, PPG Channel 0, PPG Channel 1, Other, Other, Other, Battery Info Channel, Timestamp, Other, Timestamp (Formatted)
10.0, 14.435975471509991, 9.49090867770301, -34.015210344399414, -38.193305337427546, 63.887186699446495, 84.61420902549769, -33.789512598374024, -133.84737912406942, 43.60863304514048, 74.98348601985522, 0.18808768090632735, -145.24489951302576, -76.67585937722563, 66.28892468402118, 171.85344391644995, -115.5448979626263, 0.8186465286913707, 0.8837378465050153, 0.9845673412256396, 0.9739905130134715, 0.9653354685871244, 0.9312164087715128, 0.9379901121251039, 5223.9410627744, 4809.889351936926, 36.5939541524372, 973.5928391812058, 1073.6102367040364, 95.7431696335986, 1.651664497131922E9, 0.0, 2022-05-04 13:41:37.131
11.0, 14.099221430259032, 2.34288979979561, -44.51406980828602, -4.971331011979528, 72.36357766335009, 11.539339276628672, -65.52896761632282, -21.440341512524835, 98.98387416077756, 36.01583255650187, -200.22769547199988, -14.053754635862365, 196.86762423476256, 67.54130272156631, -240.7478482206702, -87.48521319491397, 0.9624270322009029, 0.818537390174325, 0.9679779783893886, 0.9854177144625303, 0.8651635832659663, 0.9331903844586572, 1.0326973643843487, 4507.3738609790635, 5006.4369096061055, 36.59118093099747, 1000.6612683590108, 984.3870922631719, 83.06187626781184, 1.651664497135989E9, 0.0, 2022-05-04 13:41:37.135
12.0, 13.838171155250356, -4.634388542465606, -44.002716512975525, 21.873547110165692, 62.384275489485844, -35.49261730498067, -73.12842629993204, 55.01441560718588, 98.91298163048967, -178.68554679118287, -74.26104396742203, 149.95570714322065, 40.783949664941076, -288.31526066997134, 9.912756151557717, 273.76018943704366, 0.9728312931529765, 0.9120271297652577, 0.8192747806155974, 0.8537893985435699, 0.9411644828647739, 0.9575690114773933, 0.9938638981855037, 4728.204289776177, 4775.545289631181, 36.59867704507305, 1095.8798995061406, 985.3223051851138, 99.19423797318426, 1.651664497140077E9, 0.0, 2022-05-04 13:41:37.140
13.0, 14.249012308582905, -12.698648541953842, -29.71693164534256, 48.24488092132039, 31.06952092015835, -70.69982387162645, 6.036137949866041, 136.78765087967133, -46.31284987578719, -122.91178286776493, 62.07000427325823, 76.56138706738979, -237.80244666994597, 23.032533856263598, 171.7669529261266, -137.54305623807699, 0.8454419265372289, 0.9022142025442558, 0.841204357641772, 0.8585608142248325, 0.8543742846297905, 0.9769670498581132, 0.9680119491241075, 4827.259518914586, 5476.279261790943, 36.60208426717769, 911.9631385217524, 987.618641808253, 90.60542135453481, 1.65166449714419E9, 0.0, 2022-05-04 13:41:37.144
14.0, 13.574634637469494, -16.70318713095072, -24.168661704696415, 57.22138427449435, -14.056599144214442, -58.567266118733535, 95.9335902827564, 24.78503095889925, -128.29759540146443, 61.66812573088227, 136.05426510203426, -116.6237904373344, -2.963801267666736, 239.66317259037868, -193.4631000068489, -49.42766734458501, 0.8428877284269657, 0.9905834034159325, 0.8936434592627671, 0.9667343386301283, 0.9174673192913901, 0.9283064348702997, 0.9971740777345763, 5047.655015726119, 4913.85500421543, 36.606273239699064, 948.5264323993919, 939.0056735950737, 91.56930727874301, 1.65166449714723E9, 0.0, 2022-05-04 13:41:37.147
15.0, 13.214050372791634, -23.723511329090773, -6.434080318858384, 58.795899810556165, -40.8077421062665, -26.88254262196849, 127.02268423959165, -50.17481511022571, -39.63046609592914, 164.05368284120348, -49.12035442698668, -31.04896047381537, 236.34530982366738, -40.23671806142681, -113.52259463671534, 119.47002276806306, 0.8403399160885936, 0.8797983701360502, 0.8839596969246611, 0.959827445482666, 0.8181069020948087, 0.8628371309220506, 0.9632506207828652, 4928.194590114382, 4923.87903638105, 36.60474702375771, 1087.0635173347139, 941.3883616440369, 97.80569586275335, 1.651664497151302E9, 0.0, 2022-05-04 13:41:37.151
16.0, 11.9719895143816, -27.796972289404312, 9.018547006357144, 43.019715610547266, -74.22239679281181, 50.36269410308567, 40.57598042186009, -130.74035197635794, 80.6902123490342, 34.16442456969489, -189.76242499436162, 125.90236796276587, -19.50371764988562, -84.34834840896026, 71.75000555811835, -102.89237859407086, 0.8963438979847039, 0.9752932136245506, 0.8220909793367241, 0.8245621539408997, 0.8363479376573074, 0.8337290850038171, 0.9563071506051538, 5231.852016268327, 5067.490191590476, 36.59850617014401, 1078.3100114590952, 961.2793959726929, 92.48387720004355, 1.65166449715538E9, 0.0, 2022-05-04 13:41:37.155
17.0, 10.553252126141063, -25.481892920281375, 21.969000230144765, 11.793003203217683, -47.51032530116166, 75.66768222058734, -53.186797399037985, -35.11503732281826, 83.09485883693573, -172.25268180238797, 42.40178796626923, 137.3075405977034, -142.54704317123512, 252.36121878012983, -24.442112563536067, -248.63871493356146, 0.983874344805339, 0.8009677658979442, 0.8695734953093298, 0.8875489975165398, 0.8750366381823969, 0.9526759239168557, 1.0263428404828547, 4818.787479495422, 5255.530000534999, 36.603204629878704, 1047.2958580615891, 1060.9370618624089, 85.13144414059542, 1.65166449715947E9, 0.0, 2022-05-04 13:41:37.159
18.0, 9.850326753769592, -28.251717527889696, 37.38278574305577, -17.605063964859163, -26.46955911999276, 71.14489715551657, -93.30029794636914, 38.66622697196332, 14.081028364994282, -138.82128425125748, 78.87899924885087, -191.5468900146515, 49.15671558864776, 47.61976046084342, -227.40717756804625, 365.39795630923084, 0.8765294149518325, 0.9159376633122186, 0.930175363642365, 0.9334003958644658, 0.9822528646662946, 0.9444817782265843, 1.0802755667564896, 4611.8851407407765, 4915.787379138185, 36.60134496045115, 945.5682724984633, 908.786047776802, 98.7153980751475, 1.651664497163562E9, 0.0, 2022-05-04 13:41:37.163
19.0, 8.10124985199659, -24.089535136280215, 38.691122526285746, -34.926706163654515, 16.254327471280618, 38.39535112560218, -97.68585571062059, 103.6797445895719, -138.24458170758754, 79.28373310267862, 30.625716765022798, -167.47126615180088, 200.81346168710616, -190.04534693753965, 227.49070153861732, -10.834874894738169, 0.9973385274219179, 0.8285316920859229, 0.9440764926603763, 0.9119866286179074, 0.9897739689079884, 0.9605324944166983, 0.9371571899246274, 5476.387112576196, 5055.516363379023, 36.60150985092217, 1015.9997423074993, 982.3229687657561, 90.91268435674597, 1.651664497167631E9, 0.0, 2022-05-04 13:41:37.167
20.0, 6.489373953143591, -24.162938629467316, 42.65742373378644, -59.19428938508732, 43.51331145196175, -24.324518260178127, -8.915094084519874, 36.58800065365293, -139.81585811550244, 181.0411954223804, -85.36965901459962, 63.67665170356966, -94.2473563183087, -8.15014013312607, 79.99658243070371, -263.8654872467016, 0.9867004481975797, 0.8366300950362919, 0.9261421443025853, 0.9598465523251144, 0.978523114518263, 0.8210721902715596, 0.9914764784513961, 5360.6244496811205, 5475.471724690617, 36.609398534590014, 1062.8981127279035, 919.9936165244536, 93.39005255277138, 1.651664497171719E9, 0.0, 2022-05-04 13:41:37.171
21.0, 5.043212976400933, -18.272354115612394, 33.86230244450925, -50.87826671755615, 85.62224597379333, -98.1739542214134, 57.546189619404615, -45.38818487900381, 16.896838846467592, 21.795852039657113, -69.2224991195123, 141.3119715862356, -251.7646455631212, 215.98059618324046, -148.8380386368806, 70.0944894964638, 0.9047588804583128, 0.8579901470194785, 0.819147911232138, 0.9532721562725804, 0.8564435622983996, 0.9327782140463975, 0.9310664472369649, 5131.625023498129, 5384.181657757028, 36.59390566784987, 962.7849561290574, 1033.3994494364943, 92.53922921841948, 1.651664497175789E9, 0.0, 2022-05-04 13:41:37.175
22.0, 3.562912567901508, -13.113534839322085, 29.60823217287833, -44.726606881017624, 74.78757214190854, -91.90312952250967, 82.30570817809208, -87.41400072105726, 148.9426786041175, -137.55877212379428, 158.54902814488506, -112.53591589840173, 129.54829113447443, -51.34505271829239, 13.038163291191378, 31.83025209811469, 0.8228587294372188, 0.8275566961762203, 0.9112921179413557, 0.9255213957260638, 0.8573773869026228, 0.8451870703957206, 0.9601839606355947, 4660.721013009185, 4562.032029505897, 36.606573935043706, 1045.753997275122, 1065.424866000353, 83.84057290120666, 1.651664497179857E9, 0.0, 2022-05-04 13:41:37.179
23.0, 1.7644639025974012, -5.175955380611515, 12.555916696052828, -16.78892852268264, 22.66910992135939, -29.943864387728517, 38.42849886442176, -57.76000374911903, 121.32750091533283, -88.95334717653168, 143.23756311224278, -110.24046417587618, 229.75758024196617, -247.31835544840956, 319.56073692985456, -84.96416829787191, 0.8395277635874004, 0.976399120535297, 0.9363808162051569, 0.9717482187011354, 0.9005864866728014, 0.9035434487428003, 0.959591313405162, 4707.7554147838255, 5279.265572259476, 36.60558380723964, 1068.1313725573848, 935.5525144878873, 95.2096651858228, 1.651664497183926E9, 0.0, 2022-05-04 13:41:37.183
24.0, -1.670770191724617E-14, 1.3454098946443394, -4.241848360138471, 8.671289328828289, -11.667658341888428, 16.186078533095365, -25.46638785666303, 47.29369243953379, -49.802120244091654, 67.38859622905927, -87.65859585858007, 124.38898708720657, -46.80333709210503, 176.2302788118114, -123.78465868898789, 74.59883459258216, 0.9216638234967537, 0.9731786597393147, 0.8694477432882263, 0.9933439737957185, 0.8229840101277949, 0.8553927750205279, 0.9708104518856594, 5231.203928752972, 5416.462608753176, 36.59722757640119, 1013.7485691907433, 944.6947672605756, 99.86335487186108, 1.651664497188E9, 0.0, 2022-05-04 13:41:37.188
25.0, -1.8249301439749175, 8.121909008223968, -19.258745483048095, 30.394475574261087, -42.62797271626186, 67.30125192259504, -80.71602910575508, 123.27325353107274, -125.48315668672602, 140.70629692776632, -163.85506661066063, 209.62258933418184, -105.52242932910812, 194.50830608155198, -39.43518718823514, 31.182841477502485, 0.8681698628598968, 0.9126347267690967, 0.8725110195075335, 0.9367780316246431, 0.9264688835900742, 0.9484363819194085, 0.9530609074960638, 4621.3951643053415, 5340.65509227214, 36.609514162757435, 1017.4886256501319, 977.6994514510897, 90.47636856831389, 1.651664497192071E9, 0.0, 2022-05-04 13:41:37.192
26.0, -3.4606356337190465, 16.032153330827803, -31.186082817010817, 54.67108797443491, -78.807651280929, 85.3827375860289, -110.2294561987132, 49.51533358780476, -44.22930348049568, 36.6585339135296, 27.13979999135491, -92.64638089258432, 180.16800386882846, -277.3504324801074, 321.71747983446835, -343.0809818824756, 0.8614602821886351, 0.9594192861400473, 0.8472843750579256, 0.9679310853509681, 0.986169676611271, 0.8962791083563113, 1.0514759957507707, 5191.795379627914, 4985.833850355218, 36.60767128736243, 1036.1229629088714, 1059.9851200425599, 94.12694275324736, 1.651664497196146E9, 0.0, 2022-05-04 13:41:37.196
27.0, -5.330830305172555, 20.28537710079089, -43.38142831324619, 50.771720414918995, -71.36684014798874, 38.67544540775646, -15.55979456390238, -31.50904760012684, 67.11372070635782, -63.58756239834354, 100.36597899438394, -156.09180886888518, 129.58104271735093, -65.51176060005588, -9.863095342086536, 113.17397208096185, 0.97372458395871, 0.971884072934942, 0.8895206072397932, 0.8188969003914497, 0.802575419179603, 0.9739718968604237, 0.977781061906003, 4535.2928710849465, 4648.050633421063, 36.59605298473264, 1010.5982408906784, 956.6035198701775, 84.97374400455207, 1.651664497200246E9, 0.0, 2022-05-04 13:41:37.200
28.0, -6.917136413933009, 26.01906342153105, -38.346370008594754, 49.181707890407914, -33.68076996443021, -9.755443436604164, 77.7050716389808, -83.57284170332117, 141.64972924221462, -78.196312657327, 38.37776097229244, 77.50982334498295, -131.2229039184149, 135.6297152602142, -241.8440695017315, 27.164732801159964, 0.9601051462443485, 0.9635323839560203, 0.8552844263213211, 0.8565130108928455, 0.9148861548744941, 0.8610198127833015, 0.9156749034452601, 4688.1037861190425, 5322.153166208481, 36.59587398213272, 947.3191317352125, 959.8360554548074, 97.83503014801795, 1.651664497204314E9, 0.0, 2022-05-04 13:41:37.204
29.0, -8.051668229016167, 29.804641559107502, -42.79890140655346, 30.1163489434901, 13.699727585922853, -58.22979749357631, 89.46764266089976, -84.64794138600686, 36.18248483125661, 65.96909236729906, -78.9380644320144, 209.87494413877957, -40.974449069943404, -7.053146327074192, 83.22546246344857, -84.7446911703888, 0.9092588401823697, 0.9105202359861259, 0.820425684713659, 0.9089294857201798, 0.8839410788032808, 0.8111859558674422, 1.0297035436574362, 5219.358865846, 4923.629254676445, 36.59603793150037, 948.2223694401774, 1073.9097205871353, 92.39015545814559, 1.651664497208398E9, 0.0, 2022-05-04 13:41:37.208
30.0, -9.444499400485688, 28.990503228452706, -34.23214565721298, -1.1543093902028205, 48.19712306003485, -76.90725235925616, 50.069927716048824, 8.989697915490378, -66.55197060904925, 162.4108315581083, -114.50479514155147, -39.13184180330175, 219.6172588741089, -176.80334568094688, 152.48873291978504, 14.218481772604429, 0.8605805401699071, 0.856414832605855, 0.8851668250693329, 0.9285253124156662, 0.9374329945169265, 0.8178007103057244, 0.987563486772336, 5262.455256240855, 5101.011961926152, 36.60205439351602, 1087.3496060089528, 941.1873001272487, 91.80988670435818, 1.651664497212467E9, 0.0, 2022-05-04 13:41:37.212
31.0, -10.4109522121181, 25.04155994123285, -18.191472352782203, -29.636007040659486, 56.632834665391414, -66.97556261291017, -12.758569918924165, 139.13150004294505, -67.60733615619519, 35.812676611835656, 120.5497583718088, -68.2070388463449, 42.446631878571125, 124.42574737685942, -109.16976221498264, 195.5314534861238, 0.9941849215170092, 0.983201592958077, 0.892269636453327, 0.8998962644192922, 0.9666966699711116, 0.9684157480194647, 1.0087917872103267, 5148.136248963622, 4913.50832094959, 36.594170192455586, 1076.7179225378081, 1087.5955085783783, 86.33923693617996, 1.651664497216565E9, 0.0, 2022-05-04 13:41:37.216
32.0, -11.610257522664076, 25.776243044040488, -0.9503301935010381, -53.72449061766725, 76.72788121201673, -0.07910745418434, -112.84390291803922, 107.46353822219069, 4.024364876021205, -68.4119565770923, 167.64874306108638, 6.072699007966887, -106.6021600138693, 138.75052489242591, 23.099499512308142, -159.32390485544374, 0.8912961670683844, 0.8833007761246897, 0.8345235665745561, 0.8651373181770504, 0.8848677106664878, 0.862576173055945, 0.9841525034633058, 5349.873393573521, 4741.30757286556, 36.59438791590695, 1014.9769269061514, 1075.9284944320723, 87.0211801585729, 1.651664497220645E9, 0.0, 2022-05-04 13:41:37.220
33.0, -13.231375370598117, 22.63231292949307, 15.64359715264899, -63.49224383625101, 34.544580791420074, 66.44067902098534, -115.31345843850094, 4.23822387179394, 116.45882039719632, -125.97357183169768, -50.48302561977946, 151.1831113337462, -89.66997517328149, -145.36569277273878, 194.66491546616663, -0.8836054766213444, 0.9438975601751544, 0.8000570270853793, 0.9441151044679609, 0.828881381529229, 0.9516513107839039, 0.9253225303135953, 0.9193030723464696, 5171.794921626813, 5052.001851572438, 36.60754022471778, 1043.7943768147252, 941.533717001301, 92.60080803230044, 1.651664497224741E9, 0.0, 2022-05-04 13:41:37.224
34.0, -13.880240204437094, 16.28079336205536, 25.276997293358832, -47.511270237870846, -15.936772819800662, 80.24373172032989, -29.845895679399028, -74.02542176554105, 104.67175031084071, 81.70056714220591, -100.55447363620338, 6.124940749631971, 227.2524856992743, -163.80471121513932, -221.57211036393994, 288.64238421360335, 0.9913050802277802, 0.8790584496745535, 0.8921417653239443, 0.9432157026316991, 0.9330290173890091, 0.8493104590814076, 0.9043127674879823, 4917.875769047423, 4992.107853572273, 36.5908308714909, 964.0966034412139, 1047.3936082834423, 88.70042318652565, 1.651664497228844E9, 0.0, 2022-05-04 13:41:37.228
35.0, -13.760252835622316, 9.033775836735819, 42.135588722282, -35.08415429859735, -50.83014512928865, 74.13473225771828, 49.11663230025657, -67.15150080054106, -28.888241808498467, 121.33352748800591, -0.5101373448629718, -263.29176846208674, 70.32893192941664, 66.32722089177811, -41.09986958372807, -40.95170867063943, 0.8774659181246848, 0.8829951444007583, 0.9470089727128027, 0.8820465638596003, 0.8158450150731448, 0.8843870537694042, 0.9847217834945011, 5222.795918027048, 4908.591389691684, 36.59074718497434, 908.5232112564514, 1032.7777074216344, 85.36702646289433, 1.651664497232912E9, 0.0, 2022-05-04 13:41:37.232
36.0, -14.264433421630647, 2.349493965519723, 37.321411866887146, -5.334705266912502, -79.457418963443, 9.646356006676893, 94.7405802221361, -18.261908006731613, -141.01685787685238, 20.341349149811553, 225.4809676061057, -23.070972903859214, -283.0665230725436, 71.4615074141226, 191.1904421189896, -22.297440072814748, 0.9649836754224462, 0.9290902976287286, 0.8000309724488506, 0.822240033037656, 0.9146572687959397, 0.8448816167123678, 0.9569440901215567, 5340.808602426933, 5017.859639196525, 36.59112056383865, 912.8323211605679, 915.8600691619342, 81.12965942129759, 1.65166449723698E9, 0.0, 2022-05-04 13:41:37.236
37.0, -14.29192355065708, -4.610578685863913, 46.08650924052612, 18.87009013515833, -49.53788976425985, -44.87583185064881, 63.912742201515904, 62.38043300507327, -63.53092920019992, -79.60830610645733, 65.38722240857088, 218.25897749439002, -23.88260891498742, -224.1408077297334, -24.622008350186974, 276.52863363470277, 0.9056860838684654, 0.9060924567528511, 0.9992615223486033, 0.8345972871347066, 0.9193172394207619, 0.8423739240869077, 0.9338151167368884, 4862.278484991497, 4901.825619650735, 36.60865222687267, 1042.1805365010598, 1068.6793003443545, 80.5739966396812, 1.651664497241078E9, 0.0, 2022-05-04 13:41:37.241
38.0, -14.302358094892124, -12.877309321662475, 36.93157320516408, 50.157590657414296, -25.715126766217402, -102.2756100918492, -3.936800600903568, 104.05547689768215, 86.96846605296315, -145.6367679110151, -101.91773978774431, 26.295727778424393, 233.45304065871355, 44.38710703840803, -257.9686820185094, -214.38900009129426, 0.854574535128779, 0.9026924747745507, 0.9626528815419092, 0.961343263679192, 0.9348605226863759, 0.9518806971631496, 1.0327750780621765, 5355.138679245443, 5309.279267270963, 36.60979983776082, 1063.7816245262775, 1006.0945660688714, 99.02813835060532, 1.651664497245171E9, 0.0, 2022-05-04 13:41:37.245
39.0, -13.862431945773794, -18.32217023683412, 19.126575050227412, 51.91574888567298, 14.295200157510427, -78.6002408346685, -61.069373729600194, 36.37011274618472, 122.92955282162343, 50.879024329988646, -117.77018031940743, -209.48352619132703, 6.421005917117793, 205.55089776368496, 86.60420766987207, -184.53720826254093, 0.8132293398769707, 0.8312243911011904, 0.8015093296571776, 0.8642500388598695, 0.9720094021907163, 0.8077563464837938, 1.0297606431832937, 4506.031269432597, 4753.39132232492, 36.601602664206744, 1095.160402125613, 904.7844184398336, 94.88223729347605, 1.651664497248253E9, 0.0, 2022-05-04 13:41:37.248
40.0, -13.12547180652379, -21.626438240205246, 6.156102692265185, 46.52719065541386, 51.89109761828752, -17.9011396012156, -99.84807817626618, -51.625760908305374, 54.91876455834033, 80.83560253224384, 100.41928233736337, -115.42645213526517, -230.9785264631317, -71.88933388715246, 194.1715580401218, 309.0615364757821, 0.9647451612596284, 0.805616847439903, 0.8383954627112197, 0.8569135694522154, 0.9433335549560252, 0.8573502568722033, 1.0551431484622091, 5445.520972716654, 5174.1291593855185, 36.59138768273618, 1026.4699045728728, 941.0353254622003, 83.66576565749455, 1.651664497252329E9, 0.0, 2022-05-04 13:41:37.252
41.0, -11.659435996137413, -24.95294291415946, -8.159087259466775, 36.9430366468435, 63.07328777645807, 50.76430918647025, -34.9690658181036, -93.80869333833317, -53.26309320641853, 24.33640298005483, 107.95665428552263, 113.0149612039384, 13.959523809902647, -222.6573446744616, -164.15507930502685, -36.07983331899096, 0.9363968679124456, 0.9527199599138766, 0.840781852488604, 0.975432682662181, 0.9427711267320936, 0.9893302228516668, 0.9393932376851971, 5289.060126510223, 5383.846001939591, 36.603859137081535, 1045.9768013212133, 1081.049420451691, 85.69675485729293, 1.651664497256425E9, 0.0, 2022-05-04 13:41:37.256
42.0, -11.15834320785305, -27.844779707105655, -24.325964908432017, 10.724815258643131, 64.67349864058697, 89.12225562289149, 47.667237668450625, -58.79848473113775, -110.9757465891935, -164.00591896798358, -35.2057067072979, 127.22244083642808, 274.3258797695031, 168.59365897114327, 7.316408914471181, -36.73984682556324, 0.881003853986242, 0.8365061456399107, 0.9571671393096003, 0.9905152603269526, 0.9426135159120858, 0.9300292353979268, 0.950631266814036, 4813.5215585893675, 5050.455364456326, 36.60538308045486, 918.9150056594024, 1041.3740062837815, 84.24132900584247, 1.651664497260497E9, 0.0, 2022-05-04 13:41:37.260
43.0, -9.212211290959678, -30.664068312871088, -32.063709245654685, -15.693039737852152, 27.21389672535529, 56.00614573798178, 94.4494534017752, 62.16849492649886, -11.8507311798262, -133.53261177991214, -229.32051503964715, -94.66577189576809, -20.100609425757913, 119.05325305560413, 199.43445769297162, 235.90716946967024, 0.9485336392683851, 0.8410213525542143, 0.9572158489369641, 0.8845013800862235, 0.8402680005575189, 0.9667097604752365, 1.097997199524835, 4692.659155244932, 4700.210199733077, 36.59214490636607, 917.428697630146, 936.9291863054973, 94.49743551707498, 1.651664497264568E9, 0.0, 2022-05-04 13:41:37.264
